Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
60,Entry long,2025-05-01 18:45,Long trade,19788.25,6,237459,405,0.17,405,0.17,-108,-0.05,6474,0.01
61,Exit long,2025-05-01 20:15,Exit Long,19849.25,6,237789,402,0.17,402,0.17,-735,-0.31,6876,0.01
61,Entry long,2025-05-01 19:30,Long trade,19815.75,6,237789,402,0.17,402,0.17,-735,-0.31,6876,0.01
62,Exit long,2025-05-01 20:30,Exit Long,19900,6,238398,402,0.17,402,0.17,-90,-0.04,7278,0.01
62,Entry long,2025-05-01 20:30,Long trade,19866.5,6,238398,402,0.17,402,0.17,-90,-0.04,7278,0.01
63,Exit long,2025-05-01 20:45,Exit Long,19935.5,6,238824,402,0.17,402,0.17,-27,-0.01,7680,0.01
63,Entry long,2025-05-01 20:45,Long trade,19902,6,238824,402,0.17,402,0.17,-27,-0.01,7680,0.01
64,Exit long,2025-05-01 21:15,Exit Long,19976,6,239304,408,0.17,408,0.17,-333,-0.14,8088,0.01
64,Entry long,2025-05-01 21:00,Long trade,19942,6,239304,408,0.17,408,0.17,-333,-0.14,8088,0.01
65,Exit short,2025-05-04 19:30,Exit Short,20082,6,241392,408,0.17,408,0.17,-102,-0.04,8496,0.01
65,Entry short,2025-05-04 18:45,Short trade,20116,6,241392,408,0.17,408,0.17,-102,-0.04,8496,0.01
66,Exit short,2025-05-04 21:30,Exit Short,20036.25,6,240849,414,0.17,414,0.17,-492,-0.20,8910,0.01
66,Entry short,2025-05-04 19:45,Short trade,20070.75,6,240849,414,0.17,414,0.17,-492,-0.20,8910,0.01
67,Exit short,2025-05-05 21:30,Exit Short,19974.75,6,240108,411,0.17,411,0.17,-270,-0.11,9321,0.01
67,Entry short,2025-05-05 20:00,Short trade,20009,6,240108,411,0.17,411,0.17,-270,-0.11,9321,0.01
68,Exit long,2025-05-07 20:00,Exit Long,19984.25,6,239400,411,0.17,411,0.17,-141,-0.06,9732,0.01
68,Entry long,2025-05-07 18:45,Long trade,19950,6,239400,411,0.17,411,0.17,-141,-0.06,9732,0.01
69,Exit short,2025-05-08 19:30,Exit Short,20128,6,241938,402,0.17,402,0.17,-126,-0.05,10134,0.01
69,Entry short,2025-05-08 18:45,Short trade,20161.5,6,241938,402,0.17,402,0.17,-126,-0.05,10134,0.01
70,Exit short,2025-05-08 20:15,Exit Short,20100.5,6,241617,411,0.17,411,0.17,-105,-0.04,10545,0.01
70,Entry short,2025-05-08 19:45,Short trade,20134.75,6,241617,411,0.17,411,0.17,-105,-0.04,10545,0.01
71,Exit long,2025-05-09 03:30,Exit Long,20217,6,242205,399,0.16,399,0.16,-714,-0.29,10944,0.01
71,Entry long,2025-05-08 22:30,Long trade,20183.75,6,242205,399,0.16,399,0.16,-714,-0.29,10944,0.01
72,Exit long,2025-05-11 21:00,Exit Long,20519.75,6,245835,402,0.16,402,0.16,-537,-0.22,11346,0.01
72,Entry long,2025-05-11 19:30,Long trade,20486.25,6,245835,402,0.16,402,0.16,-537,-0.22,11346,0.01
73,Exit short,2025-05-12 20:00,Exit Short,20883.5,6,251010,408,0.16,408,0.16,-591,-0.24,11754,0.01
73,Entry short,2025-05-12 18:45,Short trade,20917.5,6,251010,408,0.16,408,0.16,-591,-0.24,11754,0.01
74,Exit short,2025-05-12 22:30,Exit Short,20856.25,6,250680,405,0.16,405,0.16,-144,-0.06,12159,0.01
74,Entry short,2025-05-12 20:15,Short trade,20890,6,250680,405,0.16,405,0.16,-144,-0.06,12159,0.01
75,Exit short,2025-05-14 00:45,Close entry(s) order Short trade,21313.25,6,255108,-651,-0.26,15,0.01,-690,-0.27,11508,0.01
