Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
152,Entry short,2025-10-27 06:00,Short trade,6887.25,10,344362.5,137.5,0.04,425,0.12,-87.5,-0.03,12537.5,0.01
153,Exit short,2025-10-28 08:15,Close entry(s) order Short trade,6915,10,345650,-100,-0.03,62.5,0.02,-125,-0.04,12437.5,0.01
153,Entry short,2025-10-28 07:45,Short trade,6913,10,345650,-100,-0.03,62.5,0.02,-125,-0.04,12437.5,0.01
154,Exit short,2025-10-29 08:15,Close entry(s) order Short trade,6944.5,10,347225,0,0.00,687.5,0.20,-250,-0.07,12437.5,0.01
154,Entry short,2025-10-29 03:45,Short trade,6944.5,10,347225,0,0.00,687.5,0.20,-250,-0.07,12437.5,0.01
155,Exit long,2025-10-30 08:15,Close entry(s) order Long trade,6910.5,10,345425,100,0.03,1062.5,0.31,-100,-0.03,12537.5,0.01
155,Entry long,2025-10-30 06:00,Long trade,6908.5,10,345425,100,0.03,1062.5,0.31,-100,-0.03,12537.5,0.01
156,Exit short,2025-10-31 08:15,Close entry(s) order Short trade,6913,10,345300,-350,-0.10,637.5,0.18,-362.5,-0.10,12187.5,0.01
156,Entry short,2025-10-31 04:00,Short trade,6906,10,345300,-350,-0.10,637.5,0.18,-362.5,-0.10,12187.5,0.01
157,Exit long,2025-11-03 04:15,Exit Long,6900.5,10,343800,1225,0.36,1225,0.36,-137.5,-0.04,13412.5,0.01
157,Entry long,2025-11-03 03:00,Long trade,6876,10,343800,1225,0.36,1225,0.36,-137.5,-0.04,13412.5,0.01
158,Exit short,2025-11-03 07:15,Close entry(s) order Short trade,6899.5,10,344975,0,0.00,312.5,0.09,-175,-0.05,13412.5,0.01
158,Entry short,2025-11-03 04:45,Short trade,6899.5,10,344975,0,0.00,312.5,0.09,-175,-0.05,13412.5,0.01
159,Exit long,2025-11-04 07:15,Close entry(s) order Long trade,6809,10,340912.5,-462.5,-0.14,300,0.09,-1600,-0.47,12950,0.01
159,Entry long,2025-11-04 02:45,Long trade,6818.25,10,340912.5,-462.5,-0.14,300,0.09,-1600,-0.47,12950,0.01
160,Exit long,2025-11-05 07:15,Close entry(s) order Long trade,6785.5,10,338675,600,0.18,775,0.23,-100,-0.03,13550,0.01
160,Entry long,2025-11-05 06:00,Long trade,6773.5,10,338675,600,0.18,775,0.23,-100,-0.03,13550,0.01
161,Exit long,2025-11-06 07:00,Exit Long,6836,10,340587.5,1212.5,0.36,1212.5,0.36,-412.5,-0.12,14762.5,0.01
161,Entry long,2025-11-06 02:45,Long trade,6811.75,10,340587.5,1212.5,0.36,1212.5,0.36,-412.5,-0.12,14762.5,0.01
162,Exit short,2025-11-07 05:15,Exit Short,6741.5,10,338300,1225,0.36,1225,0.36,-250,-0.07,15987.5,0.02
162,Entry short,2025-11-07 02:45,Short trade,6766,10,338300,1225,0.36,1225,0.36,-250,-0.07,15987.5,0.02
