Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
363,Entry long,2025-12-01 04:15,Long trade,6826,2,682600,-750,-0.11,175,0.03,-750,-0.11,20225,0.02
364,Exit long,2025-12-01 12:00,Exit Long,6848.75,2,684500,375,0.05,375,0.05,-125,-0.02,20600,0.02
364,Entry long,2025-12-01 12:00,Long trade,6845,2,684500,375,0.05,375,0.05,-125,-0.02,20600,0.02
365,Exit long,2025-12-02 04:45,Exit Long,6836,2,683200,400,0.06,400,0.06,-175,-0.03,21000,0.02
365,Entry long,2025-12-02 04:45,Long trade,6832,2,683200,400,0.06,400,0.06,-175,-0.03,21000,0.02
366,Exit long,2025-12-02 05:15,Exit Long,6838.25,2,683425,400,0.06,400,0.06,0,0.00,21400,0.02
366,Entry long,2025-12-02 05:00,Long trade,6834.25,2,683425,400,0.06,400,0.06,0,0.00,21400,0.02
367,Exit short,2025-12-02 13:00,Exit Short,6833.5,2,682600,-750,-0.11,175,0.03,-750,-0.11,20650,0.02
367,Entry short,2025-12-02 13:00,Short trade,6826,2,682600,-750,-0.11,175,0.03,-750,-0.11,20650,0.02
368,Exit short,2025-12-03 03:45,Exit Short,6855,2,684825,-675,-0.10,250,0.04,-675,-0.10,19975,0.02
