Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
41,Exit short,2025-04-30 03:15,Exit Short,40663,2,406860,230,0.06,230,0.06,-220,-0.05,2840,0.00
41,Entry short,2025-04-30 03:15,Short trade,40686,2,406860,230,0.06,230,0.06,-220,-0.05,2840,0.00
42,Exit short,2025-05-01 06:45,Exit Short,41115,2,410620,-530,-0.13,0,0.00,-530,-0.13,2310,0.00
42,Entry short,2025-05-01 06:30,Short trade,41062,2,410620,-530,-0.13,0,0.00,-530,-0.13,2310,0.00
43,Exit short,2025-05-02 07:45,Exit Short,41249,2,411980,-510,-0.12,120,0.03,-510,-0.12,1800,0.00
43,Entry short,2025-05-02 07:45,Short trade,41198,2,411980,-510,-0.12,120,0.03,-510,-0.12,1800,0.00
44,Exit long,2025-05-06 05:30,Exit Long,41100,2,410730,270,0.07,270,0.07,-220,-0.05,2070,0.00
44,Entry long,2025-05-06 05:00,Long trade,41073,2,410730,270,0.07,270,0.07,-220,-0.05,2070,0.00
45,Exit short,2025-05-08 06:30,Exit Short,41537,2,415610,240,0.06,240,0.06,-190,-0.05,2310,0.00
45,Entry short,2025-05-08 06:30,Short trade,41561,2,415610,240,0.06,240,0.06,-190,-0.05,2310,0.00
46,Exit short,2025-05-12 02:45,Exit Short,42165,2,421980,330,0.08,330,0.08,-100,-0.02,2640,0.00
46,Entry short,2025-05-12 02:45,Short trade,42198,2,421980,330,0.08,330,0.08,-100,-0.02,2640,0.00
47,Exit short,2025-05-12 05:45,Exit Short,42335,2,422830,-520,-0.12,120,0.03,-520,-0.12,2120,0.00
47,Entry short,2025-05-12 05:45,Short trade,42283,2,422830,-520,-0.12,120,0.03,-520,-0.12,2120,0.00
48,Exit short,2025-05-12 06:15,Exit Short,42371,2,423220,-490,-0.12,70,0.02,-490,-0.12,1630,0.00
48,Entry short,2025-05-12 06:15,Short trade,42322,2,423220,-490,-0.12,70,0.02,-490,-0.12,1630,0.00
49,Exit short,2025-05-13 05:30,Exit Short,42423,2,424480,250,0.06,250,0.06,-30,-0.01,1880,0.00
49,Entry short,2025-05-13 05:30,Short trade,42448,2,424480,250,0.06,250,0.06,-30,-0.01,1880,0.00
50,Exit short,2025-05-16 03:15,Exit Short,42531,2,424820,-490,-0.12,40,0.01,-490,-0.12,1390,0.00
50,Entry short,2025-05-16 03:00,Short trade,42482,2,424820,-490,-0.12,40,0.01,-490,-0.12,1390,0.00
51,Exit short,2025-05-16 06:00,Exit Short,42501,2,425240,230,0.05,230,0.05,-260,-0.06,1620,0.00
51,Entry short,2025-05-16 05:00,Short trade,42524,2,425240,230,0.05,230,0.05,-260,-0.06,1620,0.00
52,Exit short,2025-05-16 07:30,Exit Short,42516,2,425400,240,0.06,240,0.06,-130,-0.03,1860,0.00
52,Entry short,2025-05-16 07:15,Short trade,42540,2,425400,240,0.06,240,0.06,-130,-0.03,1860,0.00
53,Exit long,2025-05-19 03:00,Exit Long,42375,2,423510,240,0.06,240,0.06,0,0.00,2100,0.00
53,Entry long,2025-05-19 03:00,Long trade,42351,2,423510,240,0.06,240,0.06,0,0.00,2100,0.00
54,Exit short,2025-05-19 08:00,Exit Short,42456,2,424780,220,0.05,220,0.05,-380,-0.09,2320,0.00
54,Entry short,2025-05-19 07:30,Short trade,42478,2,424780,220,0.05,220,0.05,-380,-0.09,2320,0.00
55,Exit long,2025-05-21 06:15,Exit Long,42426,2,424000,260,0.06,260,0.06,-220,-0.05,2580,0.00
55,Entry long,2025-05-21 06:00,Long trade,42400,2,424000,260,0.06,260,0.06,-220,-0.05,2580,0.00
56,Exit long,2025-05-22 07:00,Exit Long,41757,2,417320,250,0.06,250,0.06,-140,-0.03,2830,0.00
56,Entry long,2025-05-22 07:00,Long trade,41732,2,417320,250,0.06,250,0.06,-140,-0.03,2830,0.00
57,Exit long,2025-05-22 07:45,Exit Long,41795,2,417730,220,0.05,220,0.05,-80,-0.02,3050,0.00
57,Entry long,2025-05-22 07:45,Long trade,41773,2,417730,220,0.05,220,0.05,-80,-0.02,3050,0.00
58,Exit long,2025-05-23 04:30,Exit Long,41836,2,418090,270,0.06,270,0.06,0,0.00,3320,0.00
58,Entry long,2025-05-23 04:30,Long trade,41809,2,418090,270,0.06,270,0.06,0,0.00,3320,0.00
59,Exit long,2025-05-23 06:45,Exit Long,41503,2,415480,-450,-0.11,50,0.01,-450,-0.11,2870,0.00
59,Entry long,2025-05-23 06:45,Long trade,41548,2,415480,-450,-0.11,50,0.01,-450,-0.11,2870,0.00
60,Exit long,2025-05-23 07:15,Exit Long,41329,2,413050,240,0.06,240,0.06,-60,-0.01,3110,0.00
60,Entry long,2025-05-23 07:15,Long trade,41305,2,413050,240,0.06,240,0.06,-60,-0.01,3110,0.00
61,Exit short,2025-05-26 03:45,Exit Short,42116,2,421450,290,0.07,290,0.07,-280,-0.07,3400,0.00
61,Entry short,2025-05-26 03:00,Short trade,42145,2,421450,290,0.07,290,0.07,-280,-0.07,3400,0.00
62,Exit short,2025-05-27 06:30,Exit Short,42244,2,421930,-510,-0.12,190,0.05,-510,-0.12,2890,0.00
