Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
170,Entry short,2025-09-09 10:45,Short trade,6494.25,2,649425,-1100,-0.17,125,0.02,-1100,-0.17,18150,0.02
171,Exit long,2025-09-11 09:45,Exit Long,6565.75,2,655775,800,0.12,800,0.12,-575,-0.09,18950,0.02
171,Entry long,2025-09-11 09:30,Long trade,6557.75,2,655775,800,0.12,800,0.12,-575,-0.09,18950,0.02
172,Exit long,2025-09-11 10:30,Exit Long,6581,2,657300,800,0.12,800,0.12,-125,-0.02,19750,0.02
172,Entry long,2025-09-11 10:15,Long trade,6573,2,657300,800,0.12,800,0.12,-125,-0.02,19750,0.02
173,Exit long,2025-09-12 13:45,Close entry(s) order Long trade,6595,2,659350,150,0.02,525,0.08,-775,-0.12,19900,0.02
173,Entry long,2025-09-12 10:00,Long trade,6593.5,2,659350,150,0.02,525,0.08,-775,-0.12,19900,0.02
174,Exit long,2025-09-15 09:45,Exit Long,6616.75,2,660850,825,0.12,825,0.12,-175,-0.03,20725,0.02
174,Entry long,2025-09-15 09:15,Long trade,6608.5,2,660850,825,0.12,825,0.12,-175,-0.03,20725,0.02
175,Exit long,2025-09-15 13:15,Exit Long,6608.25,2,661925,-1100,-0.17,425,0.06,-1100,-0.17,19625,0.02
175,Entry long,2025-09-15 10:00,Long trade,6619.25,2,661925,-1100,-0.17,425,0.06,-1100,-0.17,19625,0.02
176,Exit short,2025-09-16 09:45,Exit Short,6675.25,2,668325,800,0.12,800,0.12,-500,-0.07,20425,0.02
